"id","content","source","image","video","publishedAt","createdAt","updatedAt","license","fromURL","summary","lifespan","totalAffectedPersons","adminArea1","adminArea2","adminArea3","adminArea4","adminArea5","tags","longitude","latitude"
"zxXQDumYSeuyltIcUH2NLg","On August 18, 2014 in Gbarnga City, Bong County the Chief Medical Officer for Bong County Health Team disclosed that residents of both Millionaire Quarter and Civil Compound communities would be quarantined until the Ebola outbreak subsides. This is owing to the fact that were several suspected and confirmed Ebola cases coming out of those communities.\nHe also cautioned motorcyclists to commute from 6AM to 7PM to avoid being arrested by security forces because motorcyclists were being used to transport suspected cases from one point to another.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-18T01:08:00","2014-08-23T04:17:11.515789","2014-08-23T04:16:15.349077","unknown",,"Some Areas in Gbarnga City under Quarantine","temporary",,"Liberia",,,,,"Confirmed Cases|Suspected Cases|Bong|Disease Outbreak",-9.666669845581055,7
"rmGDfyd_ShWdBf-nWVER8Q","#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT. Please send us your Qs using #EbolaDebate","twitter",,,"2014-08-17T18:43:03+00:00","2014-08-17T19:06:09.671022","2014-08-17T19:06:49.316410","twitter",,"#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT...","temporary",,"General-conflict",,,,,"",,
"Lg2P8EZXRmGCneeiBfaQ2g","Nigerian woman with cancer who died in UAE had shown signs ""that may be consistent with #Ebola"" http://t.co/f1lDr09mj6 #Nigeria","twitter",,,"2014-08-17T18:18:28+00:00","2014-08-17T19:06:09.816549","2014-08-17T19:07:15.580890","twitter",,"Nigerian woman with cancer who died in UAE had shown signs ""that may be consistent with #Ebola"" h...","temporary",,"General-conflict",,,,,"",,
"6N05Fc_1QGiGd0owuG9PBQ","""In the four countries hit so far, Guinea, Sierra Leone, Liberia and Nigeria, the (Ebola) virus has infected some 140 or 150 healthcare workers, killing around 80 of them"" Grateful to medical staff who were sickened or died to help others. Grateful to Tim O'Dempsey and all those others who continue to labor, at great personal cost.","ushahidi_v2",,,"2014-08-17T12:08:00","2014-08-23T04:12:20.393137","2014-08-23T04:12:20.393148","unknown",,"Medecins Sans Frontiers & WHO","temporary",,,,,,,"Grateful!|Thank You!",,
"kLvoU_L2TwmdgU3IsRkLvg","#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT. Please send us your Qs using #EbolaDebate","twitter",,,"2014-08-17T10:11:39+00:00","2014-08-17T11:05:43.346100","2014-08-17T11:07:15.395327","twitter",,"#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT...","temporary",,"General-conflict",,,,,"",,
"A1zBkMjgRv2Ny20Oly8lhg","On August 17, 2014 it was from Foya, Lofa County that there are about 120 of both suspected and Ebola infected patients at the Ebola Care Center and eight (8) people were cleared and discharged.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-17T09:19:00","2014-08-23T04:17:11.572910","2014-08-23T04:17:11.572921","unknown",,"Eight Ebola Infected People Successfully Treated and Discharged in Foya","temporary",,,,,,,"Survivors|Lofa",,
"_G1jAD83QvCVwJLZPMrRvg","#Liberia gives experimental #Ebola drug to three African doctors http://t.co/dNvXv36Qvx #EbolaOutbreak","twitter",,,"2014-08-17T08:36:46+00:00","2014-08-17T09:05:36.043992","2014-08-17T09:05:48.212608","twitter",,"#Liberia gives experimental #Ebola drug to three African doctors http://t.co/dNvXv36Qvx #EbolaOut...","temporary",,"General-conflict",,,,,"",,
"EcE7Ve_gTfuI8FMxV_WgwQ","http://www.buzzfeed.com/jinamoore/liberia-finally-gets-more-beds-for-ebola-patients#3gy7jwd\nLiberia Finally Gets More Beds For Ebola Patients, Though Most Face A Fierce Battle\n\nDoctors Without Borders has admitted its first patients to the biggest isolation facility it has ever built. But it’s still not going to be enough.\nposted on Aug. 17, 2014, at 4:30 p.m.\n\nOn Thursday, Kona sat outside her house. Inside, her husband, Alosho Mumbah, had just died. Or so Kona assumed, when everything went quiet, but she was too afraid to go in and check.\n\nAlosho had been sick for a week, and for a week he’d been calling a health hotline that is supposed to take the sick to the hospital or the dead to the crematory. No one came while he was sick. In fact, no one came until Saturday, two days after he died.\n\nThe next morning, Kona came to ELWA, terrified Alosho had had Ebola — and that she had caught it, too.\n\nShe didn’t know Alosho and his brother had participated in the burial of a sick relative in the rural north. His brother had died a few days before Alosho. As she sat outside the house on Thursday, describing the daily phone calls to a dozen numbers she and her family had made, she teared up. But she believed her house might still be Ebola-free.\n\nToday, she had no doubt. “It’s just like him. This headache. These knees,” she said, squinting in pain. She wore a wool sweater, wool gloves, and she wrapped herself in wide pieces of fabric. “I’m so cold,” she said, and her body shook uncontrollably.\n\n“I want a doctor. I want some medicine. I want to get in there,” she said, staring at the clinic being built. “I don’t want to die.”","ushahidi_v2",,,"2014-08-17T03:23:00","2014-08-23T04:48:39.782501","2014-08-23T04:48:39.782512","unknown",,"Kupee, Kona","temporary",,,,,,,"EVD New - Confirmed",,
"iuj4reTmTiG7JKSFbAan9Q","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:56:00","2014-08-23T04:48:39.805731","2014-08-23T04:48:39.805741","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"OEQtMXedSBq1nh212oniIw","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:55:00","2014-08-23T04:48:39.826824","2014-08-23T04:48:39.826835","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"QwiG41QgQc2WfInGBPhO5Q","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:54:00","2014-08-23T04:48:39.845300","2014-08-23T04:48:39.845311","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"yf15MmNaQCaqg6tepDP_Sw","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:53:00","2014-08-23T04:48:39.894456","2014-08-23T04:48:39.894468","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"kjN73xs9SKi2-_oJ8fTYMQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:51:00","2014-08-23T04:48:39.914648","2014-08-23T04:48:39.914659","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"egyQCaZkSHSDchgHLmSmlA","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:50:00","2014-08-23T04:48:39.932689","2014-08-23T04:48:39.932700","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"sXKj54vrQ6ivPZ9EKn8zzg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:49:00","2014-08-23T04:48:39.962361","2014-08-23T04:48:39.962372","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"14engBGKTsaMdTFBb1OWnQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:48:00","2014-08-23T04:48:39.983443","2014-08-23T04:48:39.983454","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"fE7wULtiSLm85P59RFVjOg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:46:00","2014-08-23T04:48:39.999977","2014-08-23T04:48:39.999989","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"X4KVwA0bRgWsVDwcu1PLqg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:45:00","2014-08-23T04:48:40.024829","2014-08-23T04:48:40.024840","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"k0tF0wiERLm2Zp5j0pCFqA","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:42:00","2014-08-23T04:48:40.042083","2014-08-23T04:48:40.042094","unknown",,"EDV Death","temporary",,,,,,,"EVD Death",,
"RMirDxQ8Q2-MVcyDjCgKOQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:41:00","2014-08-23T04:48:40.059104","2014-08-23T04:48:40.059115","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"atO0OADlRtqZShu4Ux3HDw","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:40:00","2014-08-23T04:48:40.076470","2014-08-23T04:48:40.076481","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"KKMwUdmSRrutdmwGQblhzw","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:39:00","2014-08-23T04:48:40.115823","2014-08-23T04:48:40.115834","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"2jwXhV5TS_mbk9qms8tK8g","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:38:00","2014-08-23T04:48:40.151710","2014-08-23T04:48:40.151721","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"OzdqChXXTPyWDQuKOVy3yA","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:37:00","2014-08-23T04:48:40.169330","2014-08-23T04:48:40.169341","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"q5C7nekhSPaC-1lQ59JsPA","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:35:00","2014-08-23T04:48:40.205033","2014-08-23T04:48:40.205044","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"NUlblXeITTW862dqgByQ1Q","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:34:00","2014-08-23T04:48:40.243754","2014-08-23T04:48:40.243769","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"WyWPPN1rT5ujaPSqrdlFrg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:33:00","2014-08-23T04:48:40.259877","2014-08-23T04:48:40.259889","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"2hVcjaRuQu6Ly4u_R5M3FQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:32:00","2014-08-23T04:48:40.276969","2014-08-23T04:48:40.276980","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"zRXaIwZZQXux0pCYnHLpQA","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:30:00","2014-08-23T04:48:40.317055","2014-08-23T04:48:40.317065","unknown",,"EDV New - Probable","temporary",,,,,,,"EVD New - Probable",,
"d_o3Z9JsTfaG6MWIO3YRbg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:28:00","2014-08-23T04:48:40.339063","2014-08-23T04:48:40.339074","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"hpx2dhY6QdeqRCWOOBWfSQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:27:00","2014-08-23T04:48:40.376327","2014-08-23T04:48:40.376338","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"1H25xv78RiK_TTZllIFF1g","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:26:00","2014-08-23T04:48:40.392557","2014-08-23T04:48:40.392568","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"-bCXhAWuQbyUhGDIQkXNyQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:25:00","2014-08-23T04:48:40.430625","2014-08-23T04:48:40.430636","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"GlkolwgcQj6Pt7_m_x0_Sg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:23:00","2014-08-23T04:48:40.448285","2014-08-23T04:48:40.448296","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"0ntFskTXTL225_4qHDJ4Tg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:22:00","2014-08-23T04:48:40.464871","2014-08-23T04:48:40.464882","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"z00xKkLQQMeo2QEgOBIWrg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:20:00","2014-08-23T04:48:40.498411","2014-08-23T04:48:40.498422","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"MVAWWoYBQcmdyeavCXBk2g","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:19:00","2014-08-23T04:48:40.516831","2014-08-23T04:48:40.516842","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"9KIiib-DTmi7c1x_I2_QKg","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:17:00","2014-08-23T04:48:40.579555","2014-08-23T04:48:40.579566","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"0G_wUHK_ROanAO9SJzpv-w","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:16:00","2014-08-23T04:48:40.607168","2014-08-23T04:48:40.607179","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"nB_3BDo5SUCmvrmxTX6zow","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:14:00","2014-08-23T04:48:40.663900","2014-08-23T04:48:40.663913","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"StJy_4b9QR-HHE5ll0YMJw","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:13:00","2014-08-23T04:48:40.764002","2014-08-23T04:48:40.764015","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"jomP1GraTXyCFEuD83xu7Q","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:11:00","2014-08-23T04:48:40.784197","2014-08-23T04:48:40.784209","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"j-O0EqD0Q9yC8RCHBR8pOQ","Liberia Ebola Sit Res No. 94 - Ministry of Health & Social Welfare, Aug. 17, 2014","ushahidi_v2",,,"2014-08-17T01:06:00","2014-08-23T04:48:40.808045","2014-08-23T04:48:40.808056","unknown",,"EDV New - Suspected","temporary",,,,,,,"EVD New - Suspect",,
"tM17cwDzQ0S64H2itrTcbQ","#Guinea to reopen #Ebola clinic as sick nationals in #Liberia, #SierraLeone spill over borders seeking treatment. http://t.co/C76dvZpoHn","twitter",,,"2014-08-16T19:01:58+00:00","2014-08-16T19:04:49.626168","2014-08-16T19:05:56.062524","twitter",,"#Guinea to reopen #Ebola clinic as sick nationals in #Liberia, #SierraLeone spill over borders se...","temporary",,"General-conflict",,,,,"",,
"6okYJ0sGSZmLGrnivlDQCw","August 16, 2014 in Tappita, Nimba County the JFD Referral Hospital has allegedly not been accepting patients into the hospital since the outbreak of the Ebola virus.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-16T16:53:00","2014-08-23T04:17:11.595006","2014-08-23T04:17:11.595023","unknown",,"JFD Hospital in Tappita Refusing to Admit Patients","temporary",,,,,,,"Other Issues|Nimba|Disease Outbreak",,
"cbJgSYtBSJKjxwnW5d54rQ","#Kenya Airways suspends flights to Freetown, Monrovia due to #Ebola http://t.co/8L7F65G3nO #Liberia #SierraLeone #EbolaOutbreak","twitter",,,"2014-08-16T16:21:43+00:00","2014-08-16T17:04:43.740564","2014-08-16T17:05:58.707327","twitter",,"#Kenya Airways suspends flights to Freetown, Monrovia due to #Ebola http://t.co/8L7F65G3nO #Liber...","temporary",,"General-conflict",,,,,"",,
"F4tM5utTSoiyyPZzJ2D_yw","#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT. Please send us your Qs using #EbolaDebate","twitter",,,"2014-08-16T11:41:38+00:00","2014-08-16T12:04:25.700162","2014-08-16T12:03:56.171351","twitter",,"#Ebola: when will it end? Join us at @AlertNet for a live online debate on Wed Aug 20 at 1400 GMT...","temporary",,"General-conflict",,,,,"",,
"xjbUA7bqQ36NIBWBkPoluA","Saturday, August 16, 2014 was a scene of looting and ransacking of of an Ebola Holding Center in the Township of West Point where suspected Ebola patients were taken out of the center and food, mattresses and generator stolen away by local residents of the Township. This poses a higher risk of the Ebola Virus spreading in the community as suspected patients who escaped will be cared for by other family members who may subsequently contract the virus themselves.\n- - - \nThis report was forwarded from Peace Building Office","ushahidi_v2",,,"2014-08-16T01:42:00","2014-08-23T04:17:11.614056","2014-08-23T04:17:11.614068","unknown",,"Ebola Holding Center in West Point Looted and Ransacked by Residents","temporary",,,,,,,"Violence|Montserrado|Disease Outbreak",,
"pFc-t5vQTJ6Is7Wt4YUBJw","World Food Programme says scales up emergency deliveries via land to Ebola region http://t.co/h5Q7Fuyc0u #WFP #EbolaOutbreak","twitter",,,"2014-08-15T18:18:55+00:00","2014-08-15T19:03:30.749069","2014-08-15T19:05:18.608780","twitter",,"World Food Programme says scales up emergency deliveries via land to Ebola region http://t.co/h5Q...","temporary",,"General-conflict",,,,,"",,
"KwFyOP_uQHWekg8wQYMQ-g","Ebola death toll rises to 1,145, says World Health Organization #Ebola","twitter",,,"2014-08-15T16:30:43+00:00","2014-08-15T17:03:24.011476","2014-08-15T17:05:43.005428","twitter",,"Ebola death toll rises to 1,145, says World Health Organization #Ebola","temporary",,"General-conflict",,,,,"death",,
"xWQ7h3ZKTJC-TzCRw2fuxw","#Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertNet for updates #EbolaOutbreak","twitter",,,"2014-08-15T15:46:21+00:00","2014-08-15T16:03:21.308046","2014-08-15T16:05:50.891316","twitter",,"#Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @Alert...","temporary",,"General-conflict",,,,,"",,
"A1r44SL_TgWr4uFUbe25VA","#Ebola: When will it end? Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertNet for updates #Eboladebate","twitter",,,"2014-08-15T14:59:10+00:00","2014-08-15T15:03:34.266256","2014-08-15T15:03:44.207879","twitter",,"#Ebola: When will it end? Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertN...","temporary",,"General-conflict",,,,,"",,
"RXRxgZAtRESNCJvs2VMcVw","African Ebola outbreak like ""wartime"", will take 6 months to control, says MSF http://t.co/jseDrIccA3 #Ebola #MSF","twitter",,,"2014-08-15T13:14:52+00:00","2014-08-15T14:03:13.883215","2014-08-15T14:04:08.236836","twitter",,"African Ebola outbreak like ""wartime"", will take 6 months to control, says MSF http://t.co/jseDrI...","temporary",,"General-conflict",,,,,"",,
"Zcq0aCQBQ_W0Fs2Sspx-bw","RT @AFP: #BREAKING MSF says Ebola 'moving faster' than they can handle","twitter",,,"2014-08-15T11:42:28+00:00","2014-08-15T12:03:06.257484","2014-08-15T12:03:11.490827","twitter",,"RT @AFP: #BREAKING MSF says Ebola 'moving faster' than they can handle","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"bZaDCwF-RR-gnXmp-ZTuqg","RT @chantalrebelle: Medecins Sans Frontieres: World Health Organisation must take ""leading role"" to contain #Ebola virus &amp; health services …","twitter",,,"2014-08-15T11:40:59+00:00","2014-08-15T12:03:06.324106","2014-08-15T12:03:10.811127","twitter",,"RT @chantalrebelle: Medecins Sans Frontieres: World Health Organisation must take ""leading role"" ...","temporary",,"Libya",,,,,"",18.043556213378906,27.23609733581543
"OGVK9st_RmeooRFP61pO7Q","Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertNet for updates #EbolaOutbreak","twitter",,,"2014-08-15T09:03:54+00:00","2014-08-15T09:02:55.702815","2014-08-15T09:02:57.529188","twitter",,"Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertN...","temporary",,"General-conflict",,,,,"",,
"2gI0hSI-SOaBiAaG4e9LaQ","U.S. FDA warns of fraudulent #Ebola drug claims http://t.co/EHee2nJMrh","twitter",,,"2014-08-15T07:20:50+00:00","2014-08-15T07:42:07.457448","2014-08-15T07:42:01.776785","twitter",,"U.S. FDA warns of fraudulent #Ebola drug claims http://t.co/EHee2nJMrh","temporary",,"General-conflict",,,,,"",,
"Cti8KoUgSGmncjKAlLVIWA","Evidence suggests #Ebola toll vastly underestimated -WHO http://t.co/2TQApVCu8I","twitter",,,"2014-08-15T07:05:21+00:00","2014-08-15T07:42:07.597026","2014-08-15T07:42:09.038755","twitter",,"Evidence suggests #Ebola toll vastly underestimated -WHO http://t.co/2TQApVCu8I","temporary",,"General-conflict",,,,,"",,
"kPWjLMcNQgOOPlQdac_y1Q","EXCLUSIVE-Emergency food drops eyed for quarantined Ebola region,top World Bank official tells @TR_Foundation http://t.co/KFsZxQvzFQ #Ebola","twitter",,,"2014-08-14T22:19:57+00:00","2014-08-14T23:02:22.923519","2014-08-14T23:01:55.147727","twitter",,"EXCLUSIVE-Emergency food drops eyed for quarantined Ebola region,top World Bank official tells @T...","temporary",,"General-conflict",,,,,"",,
"VIsKop8hR8-YCuhxFFqMTg","Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertNet for updates #ebola #EbolaOutbreak","twitter",,,"2014-08-14T21:52:47+00:00","2014-08-14T22:02:19.957125","2014-08-14T22:03:25.175584","twitter",,"Ebola: When will it end?  Join us for a live online debate on Wed, Aug. 20 @ 2pm GMT. See @AlertN...","temporary",,"General-conflict",,,,,"",,
"xxdAB-RGSEKGg2z5CpxdBA","NepalMonitor.org SMS Alert:Kathmandu, Sarkar ko ebola prakop ko tayari.\nKATHMANDU, AUG 14 - The government is ill-prepared to combat Ebola Virus Disease (EVD) despite its claim that all necessary preparations are in place to contain its spreading, health experts said on Wednesday.\n\nAccording to them, the government does not have safety mechanism for health workers and the quarantine facilities to thwart the spread of EVD, even if the virus is detected at the only international airport or border check posts. Lack of Intensive Care and treatment protocol on EVD cases worldwide have further impeded the government’s capacity to deal with the disease, the experts added.\n\nThe World Health Organization has recommended keeping EVD patients in an isolated ICU. There are no isolated ICUs in Nepal; among 700 ICU beds available,  70 percent are in private hospitals.\n\nThe government has decided to refer EVD patients to Bir Hospital and Teku-based Shukraraj Tropical and Infectious Diseases Hospital (STIDH). Bir Hospital has a few ICU beds which are often occupied. Among 20 functioning ICU beds at Bir Hospital, six are used by neurology ward, two are used by the cardiology department, and 12 by the general ward. Meanwhile, STIDH has no ICU facility.\n\nDr Subash Acharya, clinical coordinator of ICU unit at the Tribhuvan University Teaching Hospital, said the ICU facilities in Nepali hospitals are not prepared to handle Ebola cases. He also warned of grim consequences if EVD cases are found outside Kathmandu .\n\n“I am not sure how the government will handle a patient outside Kathmandu ,” said Dr Acharya, who is also general secretary of Nepalese Society of Critical Care Medicine.  \n\nAccording to a 2011 study, there are 450 ICU beds in Kathmandu and only 150 outside the valley. Dr Acharya said although discussions are under way to set up ICU beds in zonal hospitals, there has not been any decision yet.\n\nThe government on Tuesday had asked the Home Ministry to step up surveillance at checkpoints in Tatopani, Kakadvitta, Birgunj, Bhairahawa, Nepalgunj, Dhangadi and Mahendranagar for EVD patients. The meeting chaired by PMO Secretary Shanta Raj Subedi had instructed the ministry to refer any suspected cases to a nearby hospital or the District Health Office.\n\nDr Baburam Marasini, director of Epidemiology and Disease Control Division, said they will request WHO to provide technical expertise and equipment to handle cases.\n\nMeanwhile, a meeting held at Ministry of Health and Population has decided to establish an EVD health desk.\n\nEVD, which has a fatality rate of 90 percent, is believed to have been transmitted to humans from wild animals and spreads from person to person. It is a severe acute viral illness often characterised by a sudden onset of fever, intense weakness, muscle pain, headache and sore throat. These symptoms are followed by vomiting, diarrhoea, rash, failures of kidney and liver, and, in some cases, bleeding. The disease that broke out in West African countries has gone unchecked, infecting 1,848 people, and killing 1,013 until August 9, according to WHO.","ushahidi_v2",,,"2014-08-14T15:58:00","2014-08-23T05:08:14.160343","2014-08-23T05:08:14.160355","unknown",,"‘Government ill-prepared for Ebola outbreak’ | 'सरकार को इबोला प्रकोप को लागि तयारी '","temporary",,,,,,,"Socioeconomic Rights|News Media",,
"ymQ-QSuEThKGO1vq5HFiNQ","Guinea declares public health emergency over Ebola, sending health workers to affected border points http://t.co/4WsXZO7NTo #ebola #guinea","twitter",,,"2014-08-14T15:45:35+00:00","2014-08-14T16:02:00.915993","2014-08-14T16:02:12.478785","twitter",,"Guinea declares public health emergency over Ebola, sending health workers to affected border poi...","temporary",,"General-conflict",,,,,"",,
"SKSLgZoJSKqoaKqwPmFUjA","Nigerian in Singapore does not have #Ebola - Straits Times http://t.co/cckW3kT9Ho","twitter",,,"2014-08-14T10:34:51+00:00","2014-08-14T11:01:48.533349","2014-08-14T11:02:04.083790","twitter",,"Nigerian in Singapore does not have #Ebola - Straits Times http://t.co/cckW3kT9Ho","temporary",,"General-conflict",,,,,"",,
"mdnZD-MZSSmwiEsNCYj4Dw","Singapore isolates Nigerian woman with suspected #Ebola - Straits Times http://t.co/LgdpmTIGuG","twitter",,,"2014-08-14T08:57:56+00:00","2014-08-14T09:01:36.598404","2014-08-14T09:01:25.635461","twitter",,"Singapore isolates Nigerian woman with suspected #Ebola - Straits Times http://t.co/LgdpmTIGuG","temporary",,"General-conflict",,,,,"",,
"yUSQmpgGSxuaCVKY6pXl2Q","Canada's Tekmira may make more #Ebola treatment, but it would take months http://t.co/1bxotN2IZi","twitter",,,"2014-08-14T07:28:54+00:00","2014-08-14T07:43:58.874796","2014-08-14T07:43:58.826930","twitter",,"Canada's Tekmira may make more #Ebola treatment, but it would take months http://t.co/1bxotN2IZi","temporary",,"General-conflict",,,,,"",,
